track_id,track_name,artist_name,artist_id,release_date,album_type,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
01c9sDv4paB121N6l2BFKY,Babylon,"['Jauz', 'Tisoki']","['5ttgIeUVka6FLyi00Uu5h8', '0XW7mqhbaQnRtHmwfAVg64']",2018-08-31,album,35,0.611,0.92,1,-3.531,1,0.144,0.0232,0.0015,0.147,0.451,145.005,293000,4
48iZQ89FuDSmqRk1AjRcrP,OK!,"['Jauz', 'San Holo']","['5ttgIeUVka6FLyi00Uu5h8', '0jNDKefhfSbLR9sFvcPLHo']",2016-10-10,single,42,0.615,0.885,10,-3.281,0,0.0397,0.0174,0.00422,0.101,0.112,127.939,188438,4
6DlpWCFx1fsv0LCa3AQ81D,Infected,"['Tiësto', 'Jauz']","['2o5jDhtHVPhrJdv3cEQ99Z', '5ttgIeUVka6FLyi00Uu5h8']",2016-07-15,single,43,0.605,0.974,5,-3.996,0,0.169,0.0764,0.312,0.128,0.082,128.03,225000,4
03IxJiB8ZOH9hEQZF5mCNY,Feel The Volume,['Jauz'],['5ttgIeUVka6FLyi00Uu5h8'],2014-11-11,single,55,0.725,0.918,10,-4.912,0,0.0676,0.153,0.0328,0.113,0.201,125.009,230400,4
4BNWc6VNhfANsYMeTxGw4R,Get To Me,['Jauz'],['5ttgIeUVka6FLyi00Uu5h8'],2019-10-11,single,46,0.574,0.899,1,-3.619,1,0.0483,0.321,0.0,0.0927,0.387,128.06,256875,4
7n2subz5J0refy5dZG1Rpg,Deeper Love,['Jauz'],['5ttgIeUVka6FLyi00Uu5h8'],2015-10-02,single,47,0.619,0.869,9,-4.805,1,0.0773,0.00427,1.93e-06,0.38,0.527,125.257,230400,4
3G0awBmyUu0eLh30XTthBk,Rock The Party - Radio Edit,"['Jauz', 'Ephwurd']","['5ttgIeUVka6FLyi00Uu5h8', '548YUkLaLzti0BLqaWpn1W']",2015-07-31,single,51,0.695,0.981,0,-3.137,1,0.173,0.0362,0.00247,0.0584,0.27,128.018,190784,4
6nRt8NiaJpLYm1cfLl163X,Higher,"['Jauz', 'Netsky']","['5ttgIeUVka6FLyi00Uu5h8', '5TgQ66WuWkoQ2xYxaSTnVP']",2016-03-25,single,39,0.86,0.903,10,-3.84,0,0.104,0.0291,0.0105,0.07,0.459,126.031,274293,4
30Ek6vDZ77PWTQS9HiV3xB,Fly Kicks - Wax Motif Remix,"['AC Slater', 'Chris Lorenzo', 'Wax Motif']","['6EqFMCnVGBRNmwPlk2f3Uc', '7tm9Tuc70geXOOyKhtZHIj', '7zm3aSdmGiOkTt0aZFSO8R']",2017-07-07,compilation,57,0.897,0.692,11,-4.985,0,0.0492,0.0187,0.728,0.0603,0.607,125.024,278400,4
4KijRdYr1flPW84eTMg6de,Get Down,"['Jauz', 'Eptic']","['5ttgIeUVka6FLyi00Uu5h8', '4dvZ0abeUaiHm7Fu9Gj0PQ']",2016-04-01,single,35,0.404,0.99,1,-2.83,1,0.125,0.00983,0.000254,0.282,0.0786,127.842,185625,4
5WxWYZfesHHT0ayGYn1REN,In The Zone,"['Jauz', 'Example']","['5ttgIeUVka6FLyi00Uu5h8', '6Vh6UDWfu9PUSXSzAaB3CW']",2018-03-23,single,41,0.716,0.904,5,-6.863,1,0.0517,0.00928,0.231,0.335,0.479,128.001,195625,4
74cvkvTVxAXCew97vBnYiy,Notorious,['Malaa'],['7w1eTNePApzDk8XtgykCPS'],2016-08-24,single,60,0.813,0.569,2,-6.068,1,0.0468,0.0508,0.0016,0.056,0.18,123.028,271219,4
46rZgRYU1H5Xnv0n75OGis,Deep Down Low,['Valentino Khan'],['0deIjoDjl9g9Zpw0sCIOHh'],2015-07-10,single,59,0.794,0.896,5,-1.514,0,0.0677,0.00371,0.615,0.0876,0.5,125.999,190476,4
1UOWNaUMhOxXxSZHGhVDVj,Lights Go Down,"['Zeds Dead', 'Jauz']","['67qogtRNI0GjUr8PlaG6Zh', '5ttgIeUVka6FLyi00Uu5h8']",2017-12-27,single,39,0.593,0.917,1,-3.738,0,0.0909,0.38,0.0052,0.29,0.262,170.033,213187,4
2M7THJpeHer5IPzebvUNlT,The Beat,"['Jauz', 'Nonsens']","['5ttgIeUVka6FLyi00Uu5h8', '09GJU4jF4zhNfN72mTyMCi']",2020-01-16,single,27,0.73,0.987,10,-2.495,0,0.108,0.00093,0.8,0.0546,0.614,128.021,232500,4
7KSkBTnShuURUACcJbSu7h,Alpha,['Jauz'],['5ttgIeUVka6FLyi00Uu5h8'],2017-11-10,album,28,0.679,0.749,5,-3.747,0,0.0764,0.0147,0.0,0.216,0.0904,128.012,298125,4
290p5lpLAbMAr290S0P7gZ,The Game,['Jauz'],['5ttgIeUVka6FLyi00Uu5h8'],2017-11-10,album,31,0.66,0.946,1,-4.513,0,0.0712,0.00292,0.783,0.0934,0.1,124.999,250560,4
0dUQoGIJc7caVP12EJaYOd,Claim to Be,['Jauz'],['5ttgIeUVka6FLyi00Uu5h8'],2017-11-10,album,23,0.716,0.96,10,-3.019,1,0.174,0.677,0.0956,0.0827,0.348,128.035,300000,4
35p9K27mJB0n3fmKHFte6O,Gassed Up,"['Jauz', 'DJ Snake']","['5ttgIeUVka6FLyi00Uu5h8', '540vIaP2JwjQb9dm3aArA4']",2018-08-31,album,49,0.625,0.99,9,-0.839,1,0.178,0.00572,0.581,0.135,0.594,74.999,236800,4
5kN9zW1ZF1x2wqg7vnOH8l,Super Fly,"['Jauz', '666']","['5ttgIeUVka6FLyi00Uu5h8', '76TM3QXivQvlLmZxdYxMZr']",2018-08-31,album,35,0.657,0.873,8,-3.78,0,0.0728,0.00645,0.101,0.133,0.319,150.053,294000,4
7hU38LHqMSPFrvoqADFJp4,Chicken Soup,"['Skrillex', 'Habstrakt']","['5he5w2lnU9x7JFhnwcekXX', '1YYJxpOXYk1z1WtqdeLMkn']",2017-05-05,compilation,58,0.823,0.815,11,-3.947,1,0.134,0.00129,0.0494,0.599,0.474,125.989,207293,4
7wC9cG5EgruIiQe6Xt6SFm,Snakes,['Sikdope'],['3EXfNuPuR3OFEdlyoSutcG'],2016-04-18,single,54,0.86,0.956,11,-1.611,1,0.0727,0.0262,0.722,0.183,0.0794,128.013,174375,4
27XysuImi42afk7rNZhwY8,Dinner Chat,"['Jauz', 'YOOKiE', 'josh pan']","['5ttgIeUVka6FLyi00Uu5h8', '26RHyTSsP5JoS4udf8txU5', '2sfSQ1BOzaFQa3LZj6OGwD']",2018-03-06,single,27,0.816,0.822,11,-4.687,1,0.217,0.0802,0.0825,0.0743,0.355,130.018,201231,4
1snNAXmmPXCn0dkF9DaPWw,You & Me - Flume Remix,"['Disclosure', 'Eliza Doolittle', 'Flume']","['6nS5roXSAGhTGr34W6n7Et', '14L5rpGTLVUz1pD8fUeJB1', '6nxWCVXbOlEVRexSbLsTer']",2013-06-11,album,67,0.593,0.392,10,-6.872,0,0.0257,0.382,0.000114,0.131,0.25,75.065,282813,4
2KU0RHzEYq8GLwDTyimWGr,Core - Original Mix,['RL Grime'],['5eIbEEQnDM8yuDVB0bimSP'],2014-11-17,album,1,0.532,0.949,0,-3.902,1,0.0559,0.00168,0.923,0.309,0.616,149.962,236800,3
6hJSH3jS9jG6khVclppBJw,Till It Hurts,"['Yellow Claw', 'Ayden']","['47z7ZrgFoBvVpCnElCE3Zh', '1hHN9TYGRCKPJEX0I2CE0v']",2014-12-15,single,51,0.548,0.886,8,-4.016,1,0.0309,0.000624,0.000274,0.193,0.294,145.055,188680,4
4JLojdKkKNM3rgvP2zvUGR,Jaguar,['What So Not'],['4AA8eXtzqh5ykxtafLaPOi'],2013,single,44,0.529,0.882,9,-3.001,0,0.185,0.0528,6.97e-05,0.161,0.312,139.943,286929,4
2IuTy7vo4l4nLt46Ja7R3S,Bugatti (feat. Pusha T) - Jauz Remix,"['Tiga', 'Jauz', 'Pusha T']","['5l9wiTZVfqQTfMDOt0HtwC', '5ttgIeUVka6FLyi00Uu5h8', '0ONHkAv9pCAFxb0zJwDNTy']",2015-01-27,album,32,0.878,0.921,9,-5.162,1,0.132,0.122,0.0218,0.258,0.487,127.996,330000,4
7upu6DQbTqutjQ6coUqway,After All Ft. Jinzo,"['SLANDER', 'YOOKiE']","['20DZAfCuP1TKZl5KcY7z3Q', '26RHyTSsP5JoS4udf8txU5']",2016-10-26,single,0,0.605,0.912,5,-4.666,0,0.36,0.384,0.00164,0.295,0.399,160.041,205042,4
4o7Rszx7VVCzrCr1RPlPot,Behemoth,['SVDDEN DEATH'],['2u01kCKA5wDvvztuH8lyT0'],2018-07-30,single,53,0.891,0.893,10,-0.595,0,0.191,0.0142,0.142,0.0768,0.555,139.933,192000,4
3LfHBTYZBTqmz43tvVXJBd,Deep,['Summer Walker'],['57LYzLEk2LcFghVwuWbcuS'],2018-10-19,album,65,0.646,0.335,3,-9.915,0,0.247,0.626,1.3e-05,0.107,0.419,167.927,92093,4
630Ug0XtmhhFvAKo0PNuEI,Remember Me,['UMI'],['4ClziihVpBeFXNyDH83Lde'],2018-10-08,single,72,0.84,0.344,5,-8.613,0,0.0374,0.456,3.36e-05,0.35,0.526,111.994,199227,4
1fOkmYW3ZFkkjIdOZSf596,Pink Matter,"['Frank Ocean', 'André 3000']","['2h93pZq0e7k5yf4dywlkpM', '74V3dE1a51skRkdII8y2C6']",2012-01-01,album,63,0.392,0.233,11,-11.012,0,0.0587,0.951,0.000322,0.106,0.494,176.569,268813,3
2ZwIO3ufWLFYxtEoam9ydu,My Favourite Clothes,['RINI'],['2joIhhX3Feq47H4QXVDOr3'],2018-01-06,single,67,0.749,0.339,2,-9.041,1,0.144,0.482,1.36e-05,0.0838,0.291,119.928,257000,4
6z1kLsntE7FuzKZHZWrXYN,instagram,['DEAN'],['3eCd0TZrBPm2n9cDG6yWfF'],2017-12-26,single,68,0.463,0.566,8,-6.195,1,0.145,0.196,0.0,0.284,0.219,93.921,255729,4
6SEolIp22t0DzeBfCBo3hr,Vibin' Out with ((( O ))),"['FKJ', '((( O )))']","['2FwDTncULUnmANIh7qKa5z', '5rBFU1rhgs1nNghopuj9k8']",2017-03-02,album,66,0.41,0.169,3,-11.422,1,0.0485,0.847,0.00327,0.117,0.208,89.494,311837,4
2ufaxRHosm7JrzlHb6vz1e,Dive,['Jooyoung'],['1vct46rBqLNRbE9wCibXUH'],2018-03-02,single,43,0.461,0.407,6,-8.261,0,0.0438,0.742,0.0,0.273,0.223,103.686,207640,4
0PkpRtJqrwuXhbdtJuQm7E,Photograph,['offonoff'],['0dTj3SqwE8kPnCzyzvYzhT'],2017-07-24,album,55,0.597,0.458,3,-8.295,1,0.0609,0.809,0.0,0.105,0.184,90.15,239003,4
14SaZBTjxlorHJQxXh01Hu,Girls Need Love (with Drake) - Remix,"['Summer Walker', 'Drake']","['57LYzLEk2LcFghVwuWbcuS', '3TVXtAsR1Inumwj472S9r4']",2018-10-19,album,77,0.656,0.432,6,-9.481,0,0.217,0.443,0.0,0.132,0.0897,97.022,222374,4
3OuXuCuaZ889JdW2cX1dDw,Neither Do I,"['Stwo', 'Jeremih']","['5WQxQAu4xmUwCzxPw3GiB4', '3KV3p5EY4AvKxOlhGHORLg']",2017-10-20,single,69,0.812,0.398,9,-9.832,0,0.105,0.453,5.4e-06,0.12,0.189,119.955,220000,4
5bvnqVuq7UFl0txSlHpsfS,LOYAL (feat. Drake),"['PARTYNEXTDOOR', 'Drake']","['2HPaUgqeutzr3jx5a9WyDV', '3TVXtAsR1Inumwj472S9r4']",2019-11-22,single,80,0.866,0.53,0,-6.347,0,0.0495,0.517,0.00159,0.0946,0.203,104.952,197973,4
2tTmDTzkojKxMdcDMeJp8m,U.,['Ralph'],['3TivtPfIkv4Q5m2eoT60cW'],2018-08-13,single,39,0.414,0.166,1,-16.151,0,0.123,0.788,0.118,0.0858,0.34,164.605,240545,3
68vX3NqqjR7LVbyBd2EHF7,Honesty,['Pink Sweat$'],['1W7FNibLa0O0b572tB2w7t'],2018-11-02,single,2,0.616,0.204,6,-11.421,0,0.0331,0.919,0.0,0.106,0.419,79.826,191000,4
63wx9vdskaXbYxyDx4oJCZ,B.S. (feat. H.E.R.),"['Jhené Aiko', 'H.E.R.']","['5ZS223C6JyBfXasXxrRqOk', '3Y7RZ31TRPVadSFVy1o8os']",2020-03-06,album,82,0.617,0.525,8,-10.426,0,0.12,0.554,1.1e-06,0.135,0.377,135.781,212867,4
0oufSLnKQDoBFX5mgkDCgR,Trust,['Brent Faiyaz'],['3tlXnStJ1fFhdScmQeLpuG'],2018-10-19,single,82,0.764,0.396,8,-8.566,1,0.159,0.227,7.54e-05,0.12,0.475,92.006,158421,4
0IEhU1bRVEqWCfb6Fy6w67,Death 2 Soundcloud,"['Kid Buu', 'Oohdem Beatz']","['0cIbGrllcQSKTM3AxUxHiL', '6XNG2G52nQtVPA3ebHTtlp']",2018-07-28,single,47,0.732,0.65,1,-5.852,1,0.265,0.0244,0.00021,0.127,0.453,125.2,141038,4
0Q2n5yzl2XRqYbV77tZNYp,GOODMORNINGTOKYO!,['TOKYO’S REVENGE'],['5TbLOwv8BNnik3f03NZJlt'],2019-10-18,single,83,0.907,0.539,4,-7.782,1,0.36,0.0408,0.0,0.253,0.664,124.918,150115,4
1m5HcIPX2T3wSoiHWhgwpA,Look At Me!,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],2017-02-20,single,51,0.735,0.58,1,-6.478,1,0.341,0.0372,0.0,0.153,0.253,139.065,139311,4
3wBAhQLR9VjWfyYO3u4oPR,What in XXXTarnation,"['XXXTENTACION', 'Ski Mask The Slump God']","['15UsOTVnJzReFVN1VCnxy4', '2rhFzFmezpnW82MNqEKVry']",2017-04-20,single,62,0.853,0.591,7,-5.583,1,0.179,0.174,0.0,0.0993,0.433,119.088,164598,4
2PqSNVmiEQpFkLoNPoDfwI,Gospel,"['Rich Brian', 'Keith Ape', 'XXXTENTACION']","['2IDLDx25HU1nQMKde4n61a', '6f9bmfkqiYbhCtdAZsv7KI', '15UsOTVnJzReFVN1VCnxy4']",2017-05-12,single,68,0.681,0.659,9,-6.405,1,0.268,0.000856,8.17e-06,0.11,0.225,156.004,173294,4
5UJ3N25ukIruG4Do8RDHra,UP LIKE AN INSOMNIAC - Freestyle,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],2017-12-19,single,56,0.979,0.401,7,-7.401,1,0.407,0.0829,0.011,0.0657,0.411,120.002,151249,4
5dkZ2DrcPJrqwlRQe6Q35e,#PROUDCATOWNERREMIX,"['XXXTENTACION', 'Rico Nasty']","['15UsOTVnJzReFVN1VCnxy4', '2OaHYHb2XcFPvqL3VsyPzU']",2019-08-20,single,58,0.783,0.522,1,-6.229,1,0.39,0.0287,4.13e-05,0.127,0.235,145.127,157293,4
4zIMuGSdbGTahvHB7CloVR,Wassup Bro!,['Craig Xen'],['5bCwYvvFvWOEXtO9W7p0Iv'],2017-07-14,album,54,0.81,0.585,9,-7.037,0,0.288,0.248,0.0115,0.0959,0.281,139.968,137107,4
2NaIkDKuKrAcHoj8moeIQV,Slipknot,"['XXXTENTACION', 'Kin$oul', 'Killstation']","['15UsOTVnJzReFVN1VCnxy4', '6HhsbprrJmKeaH8SgSlGge', '0zPILh9oEH0fDagpkHTQQ8']",2017-07-14,album,55,0.526,0.526,4,-11.774,0,0.335,0.489,0.0,0.175,0.246,84.228,209107,4
7AQim7LbvFVZJE3O8TYgf2,Fuck Love (feat. Trippie Redd),"['XXXTENTACION', 'Trippie Redd']","['15UsOTVnJzReFVN1VCnxy4', '6Xgp2XMz1fhVYe7i6yNAax']",2017-08-25,album,83,0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4
7J2gyNghNTzl4EsLhXp01Q,infinity (888) - feat. Joey Bada$$,"['XXXTENTACION', 'Joey Bada$$']","['15UsOTVnJzReFVN1VCnxy4', '2P5sC9cVZDToPxyomzF1UH']",2018-03-16,album,69,0.562,0.579,10,-6.788,0,0.484,0.274,0.0,0.102,0.577,84.143,176591,4
7CkbRn6S0itJqcqn88AtSV,going down!,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],2018-03-16,album,67,0.873,0.663,1,-4.086,1,0.15,0.0216,0.000356,0.0867,0.525,135.499,115194,4
0JP9xo3adEtGSdUEISiszL,Moonlight,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],2018-03-16,album,85,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090,4
15Y949TGjUppdT78h0S49P,Gassed Up!,"['XXXTENTACION', 'Flyboy Tarantino', 'Kid Trunks', 'Bass Santana', 'Kin$oul']","['15UsOTVnJzReFVN1VCnxy4', '6kYViCeiqcUZXgPVdCIKBi', '57SA5Qv24Vydwd6bJnV8fI', '0O1cTzccAEKaEFShgzAK9V', '6HhsbprrJmKeaH8SgSlGge']",2019-01-23,album,53,0.843,0.56,6,-6.122,1,0.284,0.293,6.72e-06,0.0984,0.477,130.032,225051,4
4B1HkmoPxGnIiovU1iy4IL,We Getting Money,['Sheff G'],['1tG7s7S4sq2eFFW0QZyLbm'],2019-09-27,album,63,0.851,0.673,1,-5.405,1,0.257,0.0452,0.0,0.314,0.776,120.973,181509,4
2T1GbU75iGVtOhNUbZuNqk,Scenario,['Pop Smoke'],['0eDvMgVFoNV3TpwtrVCoTj'],2019-07-26,album,60,0.712,0.827,6,-4.342,0,0.325,0.0959,0.000977,0.283,0.555,143.093,241787,4
22iu8MaMnfgws4GgHEKku5,Annoying,"['Dave East', 'T.I.']","['7e10JUMF7MJmmwYpnTSMI5', '4OBJLual30L7gRl5UkeRcT']",2018-01-16,album,45,0.732,0.79,9,-5.016,1,0.285,0.207,0.0,0.127,0.502,121.949,178253,4
2wGSgTmgSF3xjRrHkTc25R,Hate It Or Love It,"['The Game', '50 Cent']","['0NbfKEOTQCcwd6o7wSDOHI', '3q7HBObVc0L8jNeTe5Gofh']",2005,album,71,0.802,0.785,9,-4.781,1,0.207,0.14,0.0,0.123,0.435,99.998,206400,4
1j6kDJttn6wbVyMaM42Nxm,Lord Pretty Flacko Jodye 2 (LPFJ2),['A$AP Rocky'],['13ubrt8QOOCPljQ2FL1Kca'],2015-05-26,album,67,0.489,0.718,6,-5.989,1,0.11,0.0122,0.0,0.0546,0.0568,207.986,126960,4
6j8lAie0mdUNreql5d5Ejz,Bobby Bitch,['Bobby Shmurda'],['34Y0ldeyUv7jBvukWOGASO'],2014-10-14,single,58,0.921,0.525,11,-8.186,1,0.413,0.0136,0.0,0.313,0.794,130.747,160383,4
19gEmPjfqSZT0ulDRfjl0m,Hot N*gga,['Bobby Shmurda'],['34Y0ldeyUv7jBvukWOGASO'],2014-07-25,single,72,0.794,0.51,9,-7.314,1,0.42,0.0505,1.81e-06,0.0562,0.18,167.879,194561,4
1WosQjABHKd2wEjQ0XBlhC,Amusement Park,['50 Cent'],['3q7HBObVc0L8jNeTe5Gofh'],2007-01-01,album,34,0.531,0.893,11,-4.17,1,0.395,0.088,0.0338,0.217,0.652,82.226,189333,4
7xVLFuuYdAvcTfcP3IG3dS,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)","['A$AP Ferg', 'A$AP Rocky', 'French Montana', 'Trinidad James', 'ScHoolboy Q']","['5dHt1vcEm9qb8fCyLcB3HL', '13ubrt8QOOCPljQ2FL1Kca', '6vXTefBL93Dj5IqAWq6OTv', '0I5HubncQ8E1MFZOlPDY4J', '5IcR3N7QB1j6KBL8eImZ8m']",2013-08-19,album,69,0.841,0.733,1,-5.077,1,0.142,0.0246,0.0,0.174,0.284,130.009,283693,4
2I9foKseoFQh07p6sD2voE,Many Men (Wish Death),['50 Cent'],['3q7HBObVc0L8jNeTe5Gofh'],2003-02-06,album,63,0.653,0.826,6,-2.93,0,0.354,0.0153,0.00146,0.131,0.416,108.52,256227,5
6HicBL9RxtWwNK7sS2AHHU,Phone Jumpin,"['Dave East', 'Wiz Khalifa']","['7e10JUMF7MJmmwYpnTSMI5', '137W8MRPWKqSmrBGDBFSop']",2017-08-18,album,56,0.632,0.767,9,-4.002,0,0.232,0.0216,0.0,0.378,0.622,140.14,247227,4
0G1HcY6dlx8yjJBMCO9rOc,Want Beef?,"['YSN Flow', 'BaeBae Savo']","['1je11NKORfLMSjgSNP0DPF', '20f082mpijx900V6pFo7Gu']",2019-04-20,single,64,0.867,0.492,2,-8.088,1,0.279,0.253,0.0,0.288,0.567,120.981,155482,4
0VPmIETYsw3JBnyh4iDjVv,Apollo,"[""Smoove'L""]",['6FheakPfcCNN0NeROtOKeQ'],2019-11-09,single,73,0.622,0.494,2,-8.518,1,0.457,0.0298,0.0,0.149,0.166,142.866,208968,4
4nva9EpKntUTs6CRSGBCn9,Just A Lil Bit,['50 Cent'],['3q7HBObVc0L8jNeTe5Gofh'],2005-03-03,album,73,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,237707,4
2D1hlMwWWXpkc3CZJ5U351,P.I.M.P.,['50 Cent'],['3q7HBObVc0L8jNeTe5Gofh'],2003-02-06,album,65,0.7,0.758,10,-3.012,0,0.342,0.0444,1.3e-05,0.0401,0.889,78.693,249467,4
41bIQPBE1lFN0mmw6Lmssz,21 Questions,"['50 Cent', 'Nate Dogg']","['3q7HBObVc0L8jNeTe5Gofh', '1Oa0bMld0A3u5OTYfMzp5h']",2003-02-06,album,69,0.576,0.807,6,-3.908,0,0.317,0.353,0.000363,0.0512,0.908,90.012,224427,4
69bHJ9qs5FrUJbKP8xU8uZ,Disco Inferno,['50 Cent'],['3q7HBObVc0L8jNeTe5Gofh'],2005-03-03,album,68,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,214227,4
1FKFCvi0i46qEJLZSEBH8p,I Get Money,['50 Cent'],['3q7HBObVc0L8jNeTe5Gofh'],2007-01-01,album,52,0.525,0.933,9,-4.673,1,0.356,0.159,0.000241,0.311,0.457,122.631,223720,5
4BnFtKaBTYJ07sosJsTjdU,Big Rich Town,"['50 Cent', 'Joe']","['3q7HBObVc0L8jNeTe5Gofh', '0AuLah9u0wmQVllDzPjq8a']",2014-05-19,single,47,0.74,0.682,1,-8.114,1,0.285,0.201,1.25e-06,0.0981,0.725,92.069,168983,4
24b6djSbUFQtXAdyb3FMbr,PTSD,['Pop Smoke'],['0eDvMgVFoNV3TpwtrVCoTj'],2019-07-26,album,68,0.599,0.622,10,-4.313,0,0.264,0.124,0.00278,0.158,0.199,91.615,199827,4
0fIffclhgJC5h8AdMMVvkp,Welcome To The Party,['Pop Smoke'],['0eDvMgVFoNV3TpwtrVCoTj'],2019-07-26,album,76,0.637,0.723,2,-5.547,1,0.091,0.0134,7.87e-05,0.196,0.228,143.013,214960,4
2v0W9sS9vWn5NLZ8MBtnlr,"Suburban, Pt. 2",['22Gz'],['4JhbRL6zaItAyzqx4gHTqz'],2019-11-29,single,69,0.83,0.574,11,-6.893,1,0.701,0.281,0.0,0.124,0.538,143.892,190746,4
3DWjFSDEQ9IWz1mj449fB7,Get Back,['Pop Smoke'],['0eDvMgVFoNV3TpwtrVCoTj'],2020-02-07,album,69,0.798,0.649,9,-6.546,1,0.306,0.0746,1.34e-05,0.517,0.566,142.006,108160,4
2dzja72gQodveSpguIQGJl,Need Me,['J.I the Prince of N.Y'],['2eqoJbzUGDwys5ENUkbT3h'],2019-10-11,album,76,0.815,0.567,10,-4.653,0,0.135,0.156,0.0,0.0884,0.732,95.034,151641,4
1PoJXULCvl03b1fiZmMxmd,On The Low,['Burna Boy'],['3wcj11K77LjEY1PkEazffa'],2019-07-25,album,73,0.816,0.781,1,-4.237,0,0.0425,0.692,0.00935,0.0835,0.937,99.95,185899,4
3KSnA0j67IFkiwmEotMGin,Secret (feat. Jeremih & Serani),"['Burna Boy', 'Jeremih', 'Serani']","['3wcj11K77LjEY1PkEazffa', '3KV3p5EY4AvKxOlhGHORLg', '22099GssG7Ood0d5UIh2wo']",2019-07-25,album,65,0.504,0.919,1,-3.695,1,0.1,0.221,4.7e-05,0.104,0.618,136.374,203538,5
57qY5ZxCH95YM08xlxmMXL,Need Love,['Destra'],['0xMFjTpcN1zaf1ZU5NaNmk'],2019-08-19,single,28,0.582,0.776,2,-5.064,1,0.238,0.0553,3.34e-05,0.186,0.611,100.022,168349,4
7FBVID5KAJ3J2YxKfZy22o,Love Potion,"['5 Star Akil', 'Travis World']","['6eECKqQYMlTtRHFGP1VFBu', '5AVAzwpIu9f3H1oegupPCd']",2019-10-21,single,25,0.811,0.69,9,-4.097,1,0.258,0.138,0.0,0.128,0.531,101.967,192941,4
6mNRtq9sSs2S3wU8adUYA0,Bottle over Head,"['Wetty Beatz', 'Triniboi Joocie']","['3cb9sULs9n1DMoBDQ7YaEC', '7DjHO7cJNhHO5xTaXwgi7w']",2019-09-20,single,38,0.823,0.71,6,-7.832,1,0.048,0.0227,0.00468,0.117,0.638,130.007,208615,4
5uChSW59RwjhMLC1IA3brN,Pretty on Purpose,['Shemmy J'],['4FqeF4EINBD7lE3ulmExh2'],2019-04-03,single,29,0.824,0.613,8,-8.469,1,0.117,0.17,0.0,0.1,0.556,102.975,198635,4
07nOmHOKvBzzYYCXixINc2,Jiggle It,"['Olatunji', 'Stadic']","['04pf773tnBOux7gJaH108H', '4mk1ScvOUkuQzzCZpT6bc0']",2019-10-15,single,31,0.804,0.926,7,-3.586,0,0.0434,0.0876,1.35e-06,0.154,0.957,114.029,170526,4
4QEu3vZJBXmLqXgeOjcale,Jamdong,['Kes'],['7E6r9S8qCRfZVCjF1A8do6'],2019-12-02,single,32,0.721,0.867,10,-3.599,1,0.0478,0.0866,0.000277,0.0692,0.78,108.006,181298,4
2E4lABbIzGdrrd7Upedw9i,Thanks For The Love,['Kerwin Du Bois'],['1yzePBgnaJhaFDpgt7MpxA'],2019-12-02,single,31,0.707,0.865,0,-3.632,1,0.0426,0.106,0.0001,0.331,0.859,107.978,199663,4
6lYTAtpgedSEcb4vXBslhh,Good WiFi,['Machel Montano'],['6wxP7SSzfvi21Cnl8JicdQ'],2019-12-03,single,33,0.8,0.784,0,-3.555,1,0.0331,0.133,0.0,0.0516,0.629,128.068,199149,4
1eCcd6iFQq9hQJ0KKGvxc3,Potential,"['Voice', 'Styles & Complete']","['5DRRGfWRlQ2CIZQUHuPMEj', '4uhgPJ7TDQ1goqaXlZM9oY']",2019-06-10,single,35,0.588,0.649,8,-6.202,1,0.0606,0.122,0.0,0.0987,0.575,113.39,226476,4
46WazufjwJgrlyQPpli9rk,Drunky,['Kerwin Du Bois'],['1yzePBgnaJhaFDpgt7MpxA'],2019-12-02,single,23,0.766,0.882,2,-3.122,1,0.0516,0.37,0.0,0.0849,0.733,104.034,188013,4
6Y3DkpuauCEdVbh5B0HytT,Slow Wine,"['Nailah Blackman', 'Konshens', 'Precision Productions']","['1K23l3n63BTCtIMm0TyS4c', '3nwYsifpwrKmCIpw4i0HDW', '5selbVFrTsq2rTkqPWrHiA']",2019-10-21,compilation,27,0.775,0.725,10,-4.67,1,0.0977,0.156,1.7e-06,0.414,0.402,104.973,167722,4
0GQdDxTVd8ap2ysTLdOBf8,Do like That,['Lyrikal'],['35KCSzO0sDCLggvo39D9ng'],2019-07-11,single,36,0.77,0.915,1,-3.616,1,0.0997,0.0727,3.97e-06,0.248,0.773,134.013,192157,4
6oUEvgDRVP4OXgl5B7nUTy,Rock This Place,['Skinny Fabulous'],['56BHYURgbka2nQbBy8XZ3x'],2019-11-19,single,21,0.616,0.796,11,-5.029,1,0.282,0.263,0.0,0.139,0.528,107.634,194729,4
